gen,brain1,brain2,brain3,brain4,brain5,brain6,brain7,brain8,brain9,brain10,brain11,brain12,brain13,brain14,brain15,brain16,brain17,brain18,brain19,brain20,brain21,brain22,brain23,brain24,brain25,brain26,brain27,brain28,brain29,brain30,brain31,brain32,brain33,brain34,brain35,brain36,brain37,brain38,brain39,brain40,brain41,brain42,brain43,brain44,brain45,brain46,brain47,brain48,brain49,brain50,brain51,brain52,brain53,brain54,brain55,brain56,brain57,brain58,brain59,brain60,brain61,brain62,brain63,brain64,brain65,brain66,brain67,brain68,brain69,brain70,brain71,brain72,brain73,brain74,brain75,brain76,brain77,brain78,brain79,brain80,brain81,brain82,brain83,brain84,brain85,brain86,brain87,brain88,brain89,brain90,brain91,brain92,brain93,brain94,brain95,brain96,brain97,brain98,brain99,brain100
353,2246.172,2212.974,2194.806,2178.843,2177.944,2173.854,2171.589,2157.099,2148.689,2135.710,2134.667,2131.430,2131.341,2131.046,2126.766,2111.774,2094.977,2094.977,2094.208,2089.805,2089.729,2075.723,2073.592,2038.074,2028.069,1976.485,1972.729,1941.251,1929.581,1904.118,1893.505,1858.640,1810.974,1798.739,1784.088,1779.683,1740.215,1715.054,1697.910,1684.785,1681.675,1650.735,1593.663,1535.188,1469.937,1445.339,1408.171,1399.270,1344.272,1282.157,1237.565,1119.260,1084.173,1055.413,1023.555,1006.971,1002.967,1000.822,969.654,964.243,951.698,890.446,721.936,688.092,676.358,655.811,651.756,560.685,523.245,499.174,442.100,436.718,424.538,419.770,416.564,410.689,406.315,399.141,391.150,370.288,360.035,347.939,337.425,322.251,307.730,277.695,276.848,267.272,240.561,224.488,184.526,182.146,161.172,160.396,151.534,146.427,141.113,121.838,90.265,79.000
354,2259.841,2221.232,2194.693,2171.416,2169.048,2137.113,2134.987,2134.166,2134.166,2132.646,2131.974,2131.490,2130.112,2130.102,2115.620,2110.853,2100.378,2098.415,2092.785,2090.976,2089.290,2089.054,2073.515,2061.328,2046.026,2014.864,2006.495,1980.579,1970.945,1949.761,1947.243,1921.747,1899.083,1898.586,1888.162,1862.318,1779.217,1734.664,1666.950,1662.557,1648.388,1645.875,1635.465,1633.791,1608.847,1579.099,1566.746,1525.577,1509.857,1485.624,1402.405,1279.201,1257.479,1218.983,1208.955,1082.695,1063.676,959.274,926.614,812.480,778.529,753.201,744.192,727.897,623.017,601.764,565.549,540.072,535.512,508.904,478.878,478.757,472.317,448.974,417.778,411.378,398.554,389.501,386.562,380.447,376.330,375.167,355.413,354.731,339.022,331.644,320.656,301.298,299.967,219.837,204.988,178.597,168.388,141.532,135.595,134.178,119.649,94.300,92.533,34.500
355,2221.136,2218.480,2216.977,2177.457,2177.457,2170.723,2151.638,2150.923,2134.875,2132.915,2130.045,2129.515,2097.593,2096.386,2094.547,2093.795,2093.435,2092.820,2092.234,2091.810,2091.681,2088.751,2086.422,2070.044,2061.453,2052.944,2049.003,2044.570,2021.600,2013.485,2012.111,2011.192,2010.517,2009.808,1948.459,1938.246,1916.023,1886.827,1872.299,1825.457,1821.247,1740.377,1735.662,1735.259,1682.139,1636.762,1602.124,1590.028,1586.931,1537.103,1536.982,1515.147,1487.754,1487.754,1475.960,1470.374,1446.802,1261.143,1249.462,1145.660,1110.477,1098.360,1078.823,1046.293,1026.166,993.613,908.962,908.962,876.957,776.433,710.428,643.540,622.192,529.732,529.371,439.145,415.390,407.746,387.194,383.349,373.245,370.684,369.933,366.139,355.127,353.239,331.021,315.687,308.663,301.490,257.056,246.023,205.431,203.733,180.659,140.480,90.413,79.064,72.288,-1.186
356,2246.157,2215.133,2178.641,2178.490,2177.294,2174.401,2173.837,2173.284,2171.442,2138.059,2138.059,2136.546,2136.445,2133.465,2132.789,2130.129,2128.687,2090.760,2090.651,2089.364,2088.447,2085.651,2082.316,2068.045,2060.527,2058.308,2051.920,2050.938,2049.686,2020.554,2020.540,1942.491,1905.340,1887.678,1886.697,1879.576,1851.253,1843.976,1805.619,1778.680,1774.033,1733.505,1732.776,1730.636,1719.699,1705.941,1656.180,1580.546,1538.135,1455.976,1414.694,1381.219,1374.074,1333.853,1209.809,1110.223,1095.822,1094.852,905.177,764.715,764.623,730.965,712.766,690.328,645.174,578.234,560.465,554.250,502.125,500.411,492.443,463.157,449.419,420.793,409.469,401.945,401.266,389.810,374.900,356.317,351.756,300.576,295.480,289.210,287.670,282.705,271.487,257.085,227.095,182.060,165.176,160.631,142.155,137.531,97.945,93.617,92.074,81.425,65.891,3.244
357,2257.061,2253.431,2219.018,2217.363,2194.622,2174.900,2174.503,2165.166,2162.442,2156.263,2132.128,2130.958,2128.975,2118.941,2107.373,2100.792,2100.792,2092.129,2088.534,2087.342,2041.086,2032.209,2031.590,1970.716,1961.619,1960.439,1960.354,1939.701,1924.645,1852.647,1818.827,1817.357,1804.813,1776.339,1753.201,1733.758,1727.056,1698.853,1697.369,1689.915,1676.537,1539.201,1536.339,1533.717,1483.606,1449.717,1430.647,1425.240,1393.746,1391.938,1344.555,1326.867,1248.365,1229.328,1215.811,1165.193,1150.634,1126.744,1049.062,1045.849,982.678,960.120,849.000,790.550,720.247,691.990,623.033,607.797,538.198,493.427,451.240,433.864,408.716,401.149,400.245,398.637,386.133,372.074,366.100,334.513,331.073,318.314,276.036,244.342,241.913,237.062,233.829,228.373,211.494,198.924,198.132,185.308,172.154,150.426,146.686,123.199,115.441,114.488,94.871,81.241
358,2303.266,2222.439,2217.557,2214.663,2182.942,2179.161,2179.161,2173.081,2171.899,2142.402,2134.175,2132.678,2131.176,2128.079,2126.234,2110.845,2110.197,2093.427,2092.275,2085.779,2052.033,2049.971,2044.282,2034.506,2034.246,2019.909,2008.696,2008.336,2008.293,2007.095,1990.421,1970.151,1950.063,1924.953,1923.024,1858.487,1852.591,1849.862,1765.876,1753.141,1724.627,1685.559,1683.866,1647.405,1621.189,1608.219,1585.767,1567.405,1549.573,1510.405,1407.525,1407.263,1404.428,1401.641,1380.060,1370.663,1363.810,1343.437,1336.514,1317.937,1295.650,1287.288,1251.104,1230.990,1209.577,1181.604,1135.571,1106.217,1087.985,994.094,990.176,989.572,909.271,882.677,876.887,835.840,551.896,497.948,402.638,398.472,367.008,362.538,356.623,354.534,349.231,326.462,307.193,304.124,300.927,297.357,265.316,242.663,232.654,222.614,165.367,94.341,84.009,80.567,71.319,60.391
359,2297.221,2246.162,2220.110,2220.074,2208.756,2175.557,2171.536,2153.284,2149.538,2148.141,2138.311,2133.158,2132.967,2126.101,2112.946,2099.093,2093.566,2093.157,2091.734,2090.664,2082.299,2080.418,2079.153,2069.750,2056.492,2056.492,2048.537,2048.537,2042.661,2041.987,2032.573,2030.387,2012.371,2009.113,2006.589,2001.096,1999.274,1952.956,1903.441,1894.550,1864.136,1851.376,1850.634,1842.719,1821.747,1803.272,1801.323,1788.134,1773.039,1761.179,1761.179,1703.063,1698.883,1688.515,1686.597,1683.043,1676.432,1626.867,1538.298,1508.316,1495.045,1410.864,1407.636,1330.151,1299.137,1291.082,1256.385,1184.323,1159.270,1084.123,962.228,918.701,888.746,878.275,842.725,804.278,738.346,733.402,672.388,517.157,436.357,435.040,434.390,417.743,407.732,387.068,384.832,360.874,356.242,318.294,277.004,275.557,270.262,255.025,233.658,199.388,178.571,178.382,170.634,46.693
360,2175.275,2169.189,2136.423,2127.956,2103.847,2086.279,2085.592,2075.255,2067.699,2042.659,2041.318,2026.597,2017.461,1999.907,1993.024,1990.377,1967.234,1961.048,1960.788,1956.399,1956.270,1946.941,1923.427,1913.149,1911.907,1909.279,1887.627,1879.321,1878.593,1873.278,1866.028,1857.528,1852.153,1848.437,1840.216,1778.884,1771.855,1755.180,1635.148,1622.034,1599.773,1582.440,1576.527,1552.527,1510.035,1494.768,1452.885,1452.011,1428.029,1378.354,1374.011,1313.940,1264.233,1247.342,1206.999,1172.669,1166.256,1126.101,1123.650,1086.274,988.438,930.341,928.202,762.440,749.183,745.169,727.978,691.043,674.840,540.914,480.051,475.110,474.792,470.706,455.157,400.655,381.628,377.341,373.638,316.627,279.988,277.415,276.978,252.935,195.920,195.373,193.801,182.261,180.721,166.286,157.927,144.805,141.235,95.514,87.959,86.511,84.512,78.784,40.466,39.850
361,2252.868,2128.189,2103.480,2094.156,2086.518,2066.349,2048.557,2048.104,2038.072,2027.429,2008.329,2006.710,2006.639,2001.720,1997.993,1979.823,1956.430,1955.671,1954.846,1949.170,1943.557,1923.646,1908.271,1889.331,1887.853,1882.164,1877.798,1873.162,1858.839,1844.584,1844.584,1837.656,1837.055,1804.195,1796.976,1791.116,1742.298,1669.780,1621.137,1621.137,1591.665,1586.055,1582.753,1574.135,1539.555,1533.987,1514.762,1486.328,1483.835,1482.466,1456.527,1392.909,1340.236,1308.454,1256.692,1192.657,1176.711,1171.804,1159.694,1129.985,863.695,829.690,782.018,760.784,758.869,750.022,749.123,715.507,689.470,660.480,612.889,602.262,546.010,510.044,506.465,459.008,448.111,416.353,392.892,383.681,373.726,365.220,359.329,349.557,301.377,274.540,263.332,259.713,236.126,233.521,187.696,184.372,152.772,136.320,132.683,107.259,106.212,82.428,59.216,-2.242
362,2128.259,2126.489,2125.599,2125.131,2106.563,2093.673,2085.198,2082.317,2068.382,2064.857,2044.628,2044.614,2031.673,2021.626,2011.783,2011.747,2010.526,2005.667,1989.314,1987.271,1967.014,1964.919,1957.348,1955.505,1952.826,1951.030,1931.917,1929.379,1920.173,1918.476,1872.992,1864.118,1848.209,1832.072,1815.672,1803.068,1777.639,1764.926,1751.132,1750.413,1724.181,1722.707,1680.919,1680.351,1679.325,1676.652,1669.566,1623.973,1587.962,1586.308,1550.227,1536.382,1525.195,1519.301,1490.311,1484.999,1412.684,1410.831,1402.738,1388.057,1378.330,1375.668,1345.890,1302.370,1294.675,1268.802,1251.167,1223.432,1198.317,1131.274,1029.587,1010.461,904.183,837.560,829.940,821.398,816.372,812.206,728.489,653.509,611.328,561.824,536.050,513.844,474.985,474.226,407.046,382.685,381.422,363.432,313.093,304.432,296.548,283.398,277.080,227.000,173.493,166.332,141.408,84.733
363,2209.921,2172.825,2151.874,2131.709,2095.001,2091.156,2082.952,2060.340,2057.690,2042.350,2037.924,2036.296,2031.118,2021.941,2009.557,2005.668,2004.774,2003.107,1988.488,1964.090,1935.814,1928.275,1925.783,1925.096,1919.521,1916.536,1915.301,1835.286,1829.781,1824.805,1813.127,1806.624,1804.397,1783.772,1780.489,1762.753,1760.377,1756.049,1739.826,1711.928,1698.539,1696.958,1677.033,1667.083,1650.808,1618.962,1600.278,1570.240,1542.616,1540.229,1523.861,1498.800,1491.044,1425.165,1410.458,1366.092,1342.489,1267.826,1224.597,1211.230,1173.248,1078.415,1052.099,1041.084,1020.901,972.326,969.972,967.172,875.237,804.693,771.678,704.506,694.459,668.961,652.246,645.844,617.942,565.221,562.950,488.506,479.673,384.250,382.838,361.182,329.810,317.509,313.844,306.413,301.621,272.802,270.411,239.398,235.053,162.349,128.035,126.011,116.434,109.443,86.078,53.232
364,2158.413,2151.966,2139.795,2128.929,2128.625,2128.625,2119.885,2110.241,2103.653,2094.842,2093.237,2085.875,2082.684,2082.255,2053.019,2046.590,2045.534,2045.354,2042.006,2041.234,2018.347,2014.600,2009.323,1999.406,1979.132,1965.560,1952.470,1950.415,1942.555,1884.342,1882.145,1880.183,1848.364,1816.611,1796.884,1721.469,1721.469,1706.891,1651.929,1629.299,1627.684,1581.502,1563.758,1549.415,1506.025,1465.167,1434.229,1389.382,1213.129,1205.128,1202.361,1148.078,1139.399,1102.599,1079.568,1012.395,1005.070,972.377,954.357,852.383,822.856,820.037,800.848,799.029,796.318,789.674,781.693,765.095,715.430,708.741,697.616,669.950,602.670,588.633,582.553,581.605,564.947,542.977,510.605,489.167,484.691,433.483,430.282,429.353,400.087,391.346,354.206,270.154,263.549,239.933,237.626,230.243,181.128,160.524,155.744,144.273,135.171,111.707,88.106,74.809
365,2211.827,2175.283,2169.455,2124.493,2100.042,2095.803,2091.216,2090.529,2086.862,2084.164,2081.942,2081.891,2079.966,2067.136,2051.460,2046.936,2041.846,2041.277,2040.425,2001.851,1995.464,1986.044,1979.892,1979.877,1979.877,1973.829,1942.488,1899.701,1807.413,1774.020,1729.057,1700.228,1680.329,1586.840,1538.245,1514.093,1476.287,1424.520,1406.699,1396.143,1390.618,1307.200,1299.316,1257.730,1131.485,1126.190,1092.501,1014.029,958.918,952.676,931.250,882.207,847.852,842.512,796.869,751.305,700.101,564.110,536.865,535.875,493.720,462.001,452.553,448.888,428.919,420.927,412.759,401.922,401.770,390.281,388.396,387.390,380.744,380.306,380.189,365.522,357.081,256.096,250.507,229.528,228.192,216.902,203.978,185.371,182.353,160.330,145.819,124.808,116.692,112.465,108.159,90.319,83.353,82.206,81.247,78.097,77.778,77.041,75.982,49.699
366,2171.615,2169.591,2167.575,2134.757,2093.560,2093.407,2090.307,2085.234,2080.490,2068.228,2050.617,2046.643,2044.630,2040.727,2034.374,2028.662,2025.708,2022.759,2006.677,2002.182,2000.717,1990.109,1973.398,1972.380,1962.425,1935.380,1930.525,1922.867,1918.961,1911.354,1910.403,1895.724,1883.479,1836.993,1797.436,1788.807,1756.879,1676.179,1656.901,1630.325,1629.115,1596.180,1459.370,1452.414,1311.473,1168.739,1120.022,1088.221,1085.187,1071.409,1058.247,1010.292,997.444,996.766,988.704,906.349,860.671,825.333,791.532,765.051,761.994,760.824,733.893,727.113,702.478,697.345,689.097,622.342,584.671,571.314,569.535,524.843,514.047,505.186,481.462,445.103,429.834,423.456,386.311,384.613,366.085,364.495,362.045,356.342,354.786,341.870,320.807,317.775,310.284,275.261,224.439,177.566,147.926,147.767,144.210,85.812,83.076,81.782,42.804,4.816
367,2258.603,2198.469,2149.140,2130.198,2125.974,2125.914,2121.680,2106.855,2096.716,2087.456,2084.492,2084.147,2081.945,2053.389,2051.016,2050.471,2046.431,2045.627,2044.720,2041.595,2037.337,2020.407,2017.175,2004.752,2003.211,1967.521,1965.704,1955.247,1924.299,1920.705,1908.277,1897.966,1878.982,1866.804,1856.100,1840.235,1820.276,1815.613,1790.382,1757.410,1709.849,1684.724,1669.310,1662.761,1652.631,1632.417,1626.950,1625.547,1450.134,1436.921,1390.681,1369.531,1338.568,1330.997,1252.988,1234.157,1217.226,1179.310,1158.866,1109.496,1095.368,1041.519,991.996,924.104,880.483,873.240,837.711,785.010,676.456,654.419,650.122,605.325,588.611,556.452,532.573,500.348,473.072,449.636,439.931,435.406,420.290,410.923,405.718,371.683,365.119,314.834,297.931,278.856,271.948,270.230,238.764,233.149,201.758,161.451,146.375,139.911,122.522,107.959,57.544,-1.235
368,2214.675,2192.041,2175.172,2160.714,2150.105,2126.720,2126.691,2114.604,2092.858,2092.263,2087.333,2083.066,2080.885,2052.650,2050.188,2044.698,2041.018,2036.609,2026.616,2021.246,2012.750,2003.917,2002.654,1974.430,1966.752,1965.290,1960.247,1955.554,1896.187,1873.707,1864.785,1785.133,1767.038,1757.916,1721.881,1715.801,1681.858,1662.547,1627.435,1603.044,1556.407,1551.580,1542.021,1430.574,1428.096,1390.180,1371.618,1229.184,1210.614,1206.727,1191.478,1187.413,1184.105,1179.729,1141.766,1092.364,1004.625,941.293,926.867,912.880,894.338,883.704,819.974,779.966,656.669,596.223,576.073,561.558,516.803,514.922,484.069,470.834,465.341,444.767,417.814,381.958,374.893,365.782,361.483,345.414,344.957,325.002,307.704,297.776,290.719,286.156,282.964,276.039,256.693,238.637,220.794,183.861,169.885,162.290,162.083,146.531,125.321,92.147,91.830,77.831
369,2209.230,2164.826,2136.419,2133.678,2132.006,2130.569,2127.394,2126.050,2095.694,2087.696,2087.411,2083.579,2082.782,2080.945,2075.091,2067.457,2051.910,2047.551,2047.137,2042.727,2041.471,2038.613,2021.525,2009.678,2007.241,2006.077,2005.518,2004.577,2004.348,2000.034,1992.158,1963.584,1962.170,1930.047,1923.992,1923.603,1921.739,1891.490,1883.594,1793.883,1767.406,1752.025,1745.323,1689.455,1678.176,1677.154,1672.624,1627.979,1561.133,1506.367,1505.832,1459.877,1446.327,1386.293,1341.062,1293.513,1237.242,1220.747,1189.779,1163.943,1114.485,1034.464,1026.102,1003.057,935.321,879.123,869.744,816.813,766.100,668.067,660.820,581.271,560.190,559.220,487.703,479.715,468.430,440.387,406.981,399.348,378.934,361.326,360.429,348.505,328.741,297.942,290.787,270.809,264.419,246.347,231.223,204.924,203.216,193.702,123.118,121.004,96.848,92.430,90.249,77.735
370,2255.662,2215.208,2211.134,2210.651,2172.231,2151.681,2140.428,2122.228,2121.512,2110.463,2093.729,2093.016,2091.795,2090.129,2089.460,2087.623,2086.249,2085.969,2079.791,2056.832,2052.460,2043.288,2017.563,2013.346,2004.010,2003.630,2003.034,1968.100,1834.973,1809.692,1802.908,1797.663,1761.275,1759.904,1727.576,1704.724,1694.373,1691.730,1679.297,1678.717,1638.533,1636.252,1634.928,1549.377,1479.176,1337.310,1296.213,1257.764,1143.678,1055.537,1035.707,1029.145,1025.922,968.018,788.636,785.795,782.030,757.830,746.604,696.325,680.500,661.981,655.381,650.549,640.684,640.518,557.151,546.047,514.990,493.976,491.135,427.851,427.409,418.175,409.494,384.171,380.074,361.033,357.810,336.898,312.653,292.120,286.296,284.542,281.860,272.687,271.402,267.568,264.056,215.753,196.539,182.310,135.150,127.641,118.826,88.075,84.906,81.296,80.323,77.789
371,2256.602,2211.417,2179.262,2175.402,2170.411,2168.589,2139.805,2133.473,2127.562,2127.177,2110.977,2092.596,2085.406,2084.782,2082.951,2075.158,2071.147,2071.142,2066.829,2056.662,2050.737,2048.148,2046.195,2045.196,2044.555,2044.167,2044.064,2043.815,2001.688,1972.793,1970.762,1969.495,1898.744,1886.283,1872.392,1861.915,1861.915,1848.970,1848.970,1842.660,1842.151,1841.578,1836.728,1825.169,1818.426,1815.155,1802.091,1790.079,1726.833,1717.563,1701.572,1671.864,1661.938,1538.767,1523.266,1499.923,1450.751,1446.684,1400.509,1389.389,1364.609,1355.523,1312.068,1289.822,1265.561,1238.272,1219.739,1183.658,1179.161,1169.147,1141.998,1055.488,1052.049,997.467,975.239,924.610,921.504,847.693,833.295,823.522,729.672,682.650,674.238,668.756,615.147,606.069,575.211,567.654,565.577,536.032,468.859,453.890,319.352,311.723,283.820,280.947,279.882,233.239,111.641,68.370
372,2255.331,2176.134,2171.348,2169.836,2169.140,2145.295,2137.775,2134.957,2130.409,2126.222,2117.197,2107.424,2105.690,2091.770,2089.067,2088.855,2083.094,2055.253,2050.664,2050.664,2049.441,2048.087,2042.704,2042.531,2042.531,2042.191,2033.314,2011.029,2008.571,2008.260,2004.218,2002.443,1997.724,1964.229,1959.065,1952.450,1927.384,1903.907,1884.034,1879.413,1846.577,1846.577,1843.615,1843.398,1766.870,1759.544,1712.078,1646.924,1622.627,1586.454,1547.614,1538.778,1517.060,1424.984,1391.887,1258.888,1159.576,1096.232,1094.502,1076.148,1071.276,1027.553,989.488,929.342,923.772,896.899,865.584,815.202,740.690,713.484,629.867,594.684,554.666,546.017,539.151,523.228,502.684,491.133,484.316,466.239,431.513,405.871,384.160,362.780,338.086,323.840,306.857,292.052,287.699,285.491,284.191,260.796,247.269,247.269,187.059,163.220,140.988,137.277,49.222,30.587
373,2223.624,2212.199,2211.391,2177.611,2177.611,2170.749,2152.409,2147.528,2132.092,2127.042,2124.511,2103.898,2092.967,2089.142,2087.628,2086.664,2062.466,2061.805,2051.211,2047.496,2045.097,2008.531,2002.693,1997.706,1976.919,1961.827,1961.507,1955.700,1920.497,1919.118,1915.277,1891.197,1884.132,1883.616,1877.781,1855.119,1838.412,1802.269,1786.751,1786.192,1765.149,1725.073,1687.903,1629.900,1510.195,1380.665,1361.370,1314.818,1265.905,1233.730,1220.555,1184.921,1145.283,1028.650,1007.207,965.659,960.063,945.708,916.545,798.558,797.736,736.856,725.122,706.742,683.281,659.986,654.762,648.208,611.901,611.465,521.343,489.057,442.325,406.731,394.407,382.569,367.987,366.074,322.565,286.959,267.800,265.646,261.474,260.874,256.933,255.610,193.425,170.462,130.569,110.536,88.509,86.502,83.340,80.731,74.484,66.083,53.447,49.207,38.182,-2.242
374,2191.209,2188.343,2173.606,2169.358,2165.419,2150.507,2136.217,2136.217,2128.377,2113.004,2105.966,2103.443,2100.250,2098.482,2093.556,2093.415,2092.084,2091.148,2084.245,2082.935,2079.975,2070.751,2069.706,2044.005,2040.870,2012.045,1995.101,1941.595,1933.628,1916.400,1915.610,1908.803,1874.048,1871.585,1797.804,1796.052,1786.742,1761.533,1716.212,1679.879,1620.244,1568.381,1554.016,1551.434,1505.232,1441.577,1424.922,1424.396,1400.131,1399.395,1342.237,1337.453,1327.123,1321.782,1320.556,1309.646,1143.930,1015.287,981.378,927.079,832.313,734.938,704.619,648.059,623.559,602.469,536.593,476.459,472.617,470.971,468.460,457.463,443.277,428.539,414.772,411.474,391.927,386.061,386.000,365.898,342.499,321.725,314.884,265.839,248.899,228.020,190.506,173.132,169.137,158.725,150.793,146.484,142.968,133.246,114.769,89.506,81.444,79.961,57.014,44.639
375,2211.630,2178.172,2171.738,2169.960,2168.355,2148.452,2133.988,2126.448,2108.953,2097.383,2096.752,2092.967,2080.972,2079.475,2069.786,2065.254,2049.963,2049.963,2041.533,2010.121,2009.788,2007.793,2002.765,1976.058,1957.532,1956.606,1935.046,1907.293,1898.337,1887.717,1880.698,1835.467,1809.924,1801.682,1788.933,1782.585,1767.301,1722.713,1629.681,1561.978,1551.604,1548.791,1468.523,1441.393,1356.775,1281.124,1247.878,1221.547,1172.766,1131.064,1092.746,1056.555,1034.587,1030.568,973.035,967.502,947.033,939.042,881.631,878.465,861.414,724.468,710.201,678.729,669.038,655.198,651.582,616.022,615.928,583.974,571.085,538.522,522.646,517.457,498.104,497.024,492.818,477.379,476.726,406.077,405.834,389.997,343.283,332.965,316.855,309.430,280.914,268.514,242.979,241.217,236.559,215.531,195.067,174.473,140.304,116.127,116.066,108.322,100.045,65.618
376,2299.480,2296.361,2211.263,2209.467,2175.937,2175.106,2172.418,2152.146,2141.233,2129.897,2129.433,2126.493,2103.979,2103.380,2094.086,2093.699,2090.403,2089.000,2088.930,2057.596,2050.016,2050.016,2049.085,2000.021,1997.246,1984.719,1969.872,1959.175,1958.334,1941.021,1895.972,1881.550,1858.326,1858.105,1853.748,1738.279,1703.835,1652.310,1607.721,1547.230,1545.979,1545.979,1545.596,1527.120,1517.035,1504.237,1455.919,1448.314,1410.622,1354.458,1343.077,1285.795,1188.052,1093.779,1075.275,958.517,950.619,937.675,888.593,858.006,833.324,767.808,682.162,582.853,556.997,517.427,508.670,482.340,472.694,458.327,436.581,417.112,402.438,399.900,381.046,375.283,375.283,366.210,342.481,332.244,286.235,255.248,247.975,233.320,215.213,211.507,210.720,205.110,191.407,149.599,143.826,125.263,125.257,97.878,86.433,75.997,63.320,57.923,3.108,0.719
377,2259.619,2256.708,2227.378,2192.220,2173.974,2171.753,2168.961,2134.480,2131.283,2093.574,2093.098,2087.711,2084.908,2084.197,2068.823,2065.261,2055.017,2054.319,2054.274,2048.793,2047.328,2047.280,2010.153,1993.637,1975.800,1964.438,1964.237,1958.873,1943.670,1932.731,1932.612,1927.902,1917.115,1880.276,1876.104,1875.668,1845.400,1761.299,1722.960,1633.759,1600.251,1592.931,1464.150,1384.897,1376.933,1353.775,1265.198,1119.062,1074.049,1015.801,878.793,697.684,678.394,656.582,589.799,575.921,522.288,488.084,478.755,476.885,447.378,432.299,427.437,417.194,388.392,388.349,383.781,381.026,363.501,355.201,354.838,342.806,325.941,319.467,315.728,312.842,310.336,310.121,281.535,275.229,272.058,268.509,263.668,250.774,223.191,211.705,197.890,176.135,173.859,173.273,141.250,132.290,123.824,120.062,111.986,101.599,83.541,80.342,78.898,78.720
378,2298.017,2212.639,2176.592,2173.370,2166.164,2152.062,2138.234,2135.644,2133.430,2130.936,2129.092,2125.090,2097.216,2092.271,2091.165,2086.124,2084.993,2064.439,2055.486,2054.729,2053.994,2050.098,2045.014,2042.279,2041.881,2032.857,2019.752,2006.286,2006.286,2004.560,2003.474,1997.252,1956.370,1953.261,1951.288,1918.795,1890.157,1848.179,1841.033,1837.767,1831.337,1803.829,1727.587,1727.587,1693.557,1683.825,1552.280,1462.011,1436.125,1411.473,1355.668,1328.618,1306.011,1264.660,1215.023,1150.638,1124.955,1005.654,995.854,977.468,963.633,695.842,573.597,549.970,456.729,450.692,414.397,406.768,405.075,400.655,384.461,383.283,381.628,374.563,365.752,365.752,365.391,341.064,335.372,310.634,310.101,295.140,287.785,271.904,270.299,239.153,239.153,221.072,217.567,205.778,176.875,175.928,162.786,158.998,151.661,108.100,107.058,84.537,80.351,76.953
379,2242.359,2173.390,2172.991,2169.423,2165.821,2138.805,2136.123,2131.435,2130.637,2130.288,2129.812,2111.066,2108.544,2094.641,2094.032,2093.692,2092.675,2086.808,2085.526,2078.645,2059.145,2048.906,2048.906,2047.127,2041.758,2029.988,2018.988,2008.126,2005.486,2005.486,1989.644,1969.096,1938.666,1938.406,1927.697,1900.206,1898.836,1882.811,1867.300,1854.599,1851.506,1848.562,1822.876,1757.745,1748.960,1681.135,1602.502,1543.347,1474.015,1464.413,1461.179,1442.984,1437.308,1380.876,1306.960,1298.553,1296.875,1290.276,1284.781,1212.203,1177.749,1135.843,1132.843,1104.425,1090.629,1084.377,1011.274,955.527,844.817,825.797,794.320,637.196,564.588,562.533,553.546,545.480,509.862,461.104,420.389,381.346,378.130,377.757,352.794,340.998,295.206,285.668,283.997,281.117,270.037,209.545,141.137,128.636,108.389,101.544,95.368,84.064,80.372,71.517,62.830,52.962
380,2130.724,2116.997,2050.610,2049.098,2049.098,1969.236,1952.000,1950.105,1947.033,1907.105,1903.223,1901.394,1896.881,1893.726,1882.381,1881.332,1878.625,1878.360,1863.800,1859.840,1859.601,1855.688,1843.150,1836.008,1827.399,1818.476,1813.652,1811.773,1806.440,1794.343,1764.688,1758.567,1758.011,1758.011,1746.356,1744.401,1740.038,1728.645,1725.335,1713.707,1702.419,1692.218,1680.672,1670.367,1608.041,1607.628,1601.078,1593.777,1561.791,1557.258,1546.930,1499.229,1455.640,1423.093,1401.137,1393.236,1324.861,1279.219,1271.505,969.061,955.814,943.909,806.718,760.306,734.048,690.037,646.884,514.545,509.603,486.281,443.977,431.311,424.315,418.306,395.498,377.963,360.613,328.018,304.464,272.338,263.527,262.393,253.683,246.716,242.345,241.756,240.565,235.802,219.991,207.155,158.584,140.840,124.362,123.335,119.438,113.451,87.045,84.893,79.832,44.751
381,2155.299,2155.299,2105.323,2074.369,2064.722,2028.240,2010.854,2010.854,1997.950,1990.681,1957.950,1949.415,1946.855,1944.583,1943.331,1943.331,1942.365,1942.365,1941.761,1933.786,1922.707,1914.847,1914.268,1912.716,1904.923,1903.294,1902.977,1876.506,1875.807,1855.275,1845.058,1839.924,1824.517,1821.322,1817.884,1814.214,1796.083,1790.881,1787.564,1784.202,1771.867,1732.192,1713.191,1709.338,1693.720,1665.567,1648.105,1630.975,1619.649,1619.649,1606.249,1573.811,1465.068,1454.067,1448.736,1329.275,1327.832,1150.388,1098.945,1078.530,1077.256,1034.252,1019.054,990.314,976.079,922.017,905.432,877.621,698.900,689.811,607.435,566.647,565.741,549.859,468.410,458.347,440.273,432.872,405.752,383.161,378.710,352.851,350.459,326.509,304.815,298.211,282.089,253.192,247.995,176.121,169.297,163.717,149.584,146.132,144.507,144.290,100.597,92.034,69.974,50.611
