gen,brain1,brain2,brain3,brain4,brain5,brain6,brain7,brain8,brain9,brain10,brain11,brain12,brain13,brain14,brain15,brain16,brain17,brain18,brain19,brain20,brain21,brain22,brain23,brain24,brain25,brain26,brain27,brain28,brain29,brain30,brain31,brain32,brain33,brain34,brain35,brain36,brain37,brain38,brain39,brain40,brain41,brain42,brain43,brain44,brain45,brain46,brain47,brain48,brain49,brain50,brain51,brain52,brain53,brain54,brain55,brain56,brain57,brain58,brain59,brain60,brain61,brain62,brain63,brain64,brain65,brain66,brain67,brain68,brain69,brain70,brain71,brain72,brain73,brain74,brain75,brain76,brain77,brain78,brain79,brain80,brain81,brain82,brain83,brain84,brain85,brain86,brain87,brain88,brain89,brain90,brain91,brain92,brain93,brain94,brain95,brain96,brain97,brain98,brain99,brain100
129,2036.641,2002.958,1941.360,1931.996,1931.015,1901.502,1858.627,1820.968,1807.940,1801.020,1773.792,1759.735,1759.735,1757.326,1749.989,1748.420,1741.992,1737.939,1724.304,1716.769,1679.552,1675.940,1675.335,1619.987,1604.904,1578.753,1544.122,1541.962,1338.848,1282.880,1194.913,1170.649,1159.072,1158.266,1120.083,1101.491,1094.718,965.026,907.702,733.563,692.400,689.921,683.390,650.773,639.772,616.424,606.230,599.939,595.306,503.460,483.267,481.651,450.192,448.853,437.013,436.077,423.106,416.836,415.518,407.014,402.474,399.152,398.884,396.394,392.042,388.432,387.440,353.923,353.886,292.169,256.405,255.896,248.279,241.697,231.836,177.846,177.667,167.035,156.489,153.599,147.714,146.608,100.893,90.011,69.532,63.724,60.890,54.635,52.310,47.631,45.935,38.453,34.600,31.012,30.856,29.500,27.972,26.367,26.040,21.986
130,2040.624,2014.824,2005.954,1927.424,1916.100,1889.337,1886.309,1864.734,1814.331,1814.331,1812.682,1798.371,1794.367,1789.823,1787.753,1774.932,1754.873,1745.143,1736.646,1712.658,1707.460,1706.426,1680.095,1649.619,1585.626,1549.526,1520.212,1489.417,1352.942,1338.580,1304.570,1250.791,1218.056,1182.166,1145.646,1065.724,1025.724,616.669,557.058,523.155,493.294,489.740,485.812,476.865,473.193,465.803,454.979,446.203,437.325,430.870,402.001,400.788,391.213,383.368,379.329,373.717,368.242,360.300,359.271,357.284,354.209,350.837,347.278,346.849,345.101,264.457,257.132,256.769,255.687,234.500,228.503,202.805,195.589,182.399,171.042,152.924,150.225,134.298,129.123,115.153,114.280,105.407,98.806,93.139,90.243,88.712,76.061,64.967,63.913,59.971,50.710,48.512,42.336,40.832,40.460,37.701,33.135,21.706,21.372,19.458
131,2074.073,2013.886,1945.868,1938.869,1919.193,1897.208,1889.867,1889.860,1878.903,1863.789,1857.667,1842.943,1825.539,1801.565,1765.178,1765.178,1764.661,1758.159,1735.805,1719.304,1714.115,1689.839,1664.866,1656.922,1640.563,1631.000,1629.251,1602.949,1551.852,1484.069,1290.317,1285.087,1257.053,1241.218,1117.629,1098.862,970.758,960.399,917.912,917.010,892.883,816.788,773.887,771.161,761.768,721.424,719.380,682.273,647.613,628.934,596.380,482.295,457.160,450.554,438.032,424.597,410.874,394.999,388.860,374.139,356.141,350.645,350.476,346.296,311.660,286.357,282.618,274.577,265.676,223.962,222.227,214.782,214.096,208.259,187.216,178.819,177.541,164.878,153.127,145.809,140.520,129.377,127.765,113.697,113.508,112.241,96.646,88.737,78.974,70.796,57.506,55.352,54.632,54.520,50.526,43.611,37.764,34.660,32.736,29.455
132,2001.506,1970.886,1938.965,1929.925,1924.921,1883.817,1863.595,1862.338,1845.958,1843.983,1825.031,1824.856,1818.493,1817.174,1812.609,1809.434,1809.434,1805.755,1805.285,1800.962,1760.267,1758.902,1740.292,1718.924,1709.819,1602.383,1596.106,1593.661,1564.043,1463.328,1375.963,1285.854,1228.536,1123.609,1077.472,930.846,883.582,872.549,861.426,845.086,795.218,790.522,760.459,741.401,731.195,697.296,513.299,461.399,459.465,443.115,441.575,441.436,434.407,428.311,407.714,403.570,402.213,399.215,397.891,396.113,395.049,385.508,380.003,372.601,363.565,353.555,348.581,340.260,330.908,280.836,278.686,241.398,240.594,235.667,230.301,225.747,168.328,168.272,163.013,132.305,130.142,121.141,118.321,115.817,115.493,113.434,97.814,87.197,81.290,69.868,64.882,64.609,49.143,49.013,48.698,45.542,44.131,37.341,29.359,26.493
133,1991.186,1973.870,1968.492,1956.924,1947.297,1898.220,1892.278,1890.914,1884.796,1883.500,1865.522,1863.013,1857.481,1854.981,1849.875,1818.201,1806.585,1804.710,1804.710,1802.577,1800.234,1781.794,1765.959,1749.542,1730.190,1724.815,1719.208,1687.890,1535.802,1491.923,1489.433,1485.519,1423.710,1388.025,1387.344,1387.344,1308.196,1306.591,1211.814,1195.059,1195.059,1163.179,1088.806,1067.257,1023.178,822.929,705.880,632.769,615.784,610.130,602.415,580.555,550.887,539.058,517.092,499.540,497.301,479.837,423.451,420.441,402.991,396.770,395.398,395.259,394.716,391.866,391.555,389.999,386.287,385.297,376.693,376.528,358.289,349.856,333.764,301.191,297.647,281.907,277.266,269.812,269.601,264.278,237.477,208.033,206.635,184.780,162.393,147.311,143.518,129.831,128.046,123.893,117.033,104.992,85.721,80.751,69.065,44.213,29.620,9.624
134,2057.853,2035.640,2016.391,1958.208,1946.270,1942.985,1942.938,1929.259,1915.567,1913.993,1898.516,1898.430,1890.972,1887.716,1881.401,1878.976,1863.961,1862.952,1859.688,1853.082,1840.115,1821.634,1804.686,1800.023,1763.629,1763.629,1739.590,1720.094,1713.954,1704.671,1580.042,1574.580,1560.985,1517.634,1485.526,1455.189,1297.867,1288.366,1259.464,1251.455,1193.999,1174.895,1157.160,1109.889,1084.110,1068.631,1058.436,919.312,918.127,681.203,609.590,504.042,483.075,474.699,439.183,416.211,397.221,394.542,394.019,377.916,376.878,374.262,373.922,372.993,371.764,369.763,361.764,360.537,353.326,350.065,347.804,347.675,346.332,334.001,318.876,316.473,304.762,297.449,293.508,233.650,233.082,232.187,226.012,218.956,181.671,165.498,164.644,160.254,137.728,121.794,100.534,74.661,70.162,67.292,60.474,45.358,35.753,30.803,16.716,-2.195
135,2056.435,2017.636,1996.613,1971.294,1960.366,1933.312,1923.222,1923.120,1922.229,1916.758,1896.976,1894.835,1884.861,1861.236,1855.627,1844.497,1841.955,1840.071,1825.538,1759.417,1753.756,1735.937,1687.514,1585.051,1574.171,1544.745,1542.882,1522.301,1503.703,1389.476,1379.861,1340.887,1340.063,1297.561,1206.542,985.531,985.101,969.343,767.350,752.815,649.248,633.212,616.817,586.187,569.196,545.612,531.723,523.747,513.002,481.869,435.659,414.465,392.027,388.032,376.547,374.153,373.951,373.483,361.605,359.697,348.553,347.738,346.289,345.626,326.206,325.127,317.740,313.701,311.932,301.242,263.027,231.464,197.838,197.070,182.503,173.576,163.989,152.220,141.005,135.974,122.963,112.963,111.182,105.420,102.597,93.162,78.866,68.250,61.365,57.557,49.269,45.326,41.615,36.692,33.356,28.558,25.967,25.118,24.401,9.377
136,2033.293,1983.603,1978.853,1971.389,1960.975,1930.676,1928.124,1926.828,1922.008,1921.121,1903.415,1892.503,1890.208,1889.900,1884.296,1847.971,1846.206,1844.659,1844.235,1839.769,1810.364,1802.672,1759.616,1714.018,1694.125,1690.739,1600.233,1599.227,1552.802,1441.401,1404.541,1300.042,1274.024,1270.741,1169.852,1090.277,1064.002,1025.490,1024.217,860.248,842.190,832.923,832.923,831.138,777.229,739.678,659.411,658.228,590.338,590.121,545.143,525.288,521.969,506.281,495.732,483.410,477.309,476.160,453.371,444.526,439.890,403.496,400.911,399.915,397.686,391.376,388.902,387.798,383.814,379.106,379.002,372.305,363.433,357.294,350.121,350.121,332.999,318.403,310.591,225.576,217.033,191.489,174.977,163.003,119.166,103.997,98.909,98.081,91.242,82.887,78.163,71.870,59.054,39.292,38.510,34.528,31.692,28.598,19.515,9.364
137,2033.561,2015.498,2012.158,1987.171,1964.451,1954.172,1938.954,1933.093,1930.483,1928.353,1906.899,1891.829,1886.475,1884.351,1866.209,1863.974,1848.490,1848.241,1840.750,1838.056,1829.342,1828.144,1827.795,1826.780,1821.739,1817.901,1808.904,1808.879,1798.882,1705.987,1690.320,1688.542,1553.470,1535.456,1479.383,1414.960,1407.704,1337.917,1328.333,1261.781,1207.816,1199.869,1166.115,1149.872,1114.350,1079.105,1048.466,958.795,934.612,932.006,904.760,877.813,714.855,705.640,670.656,602.447,590.403,584.104,519.432,478.670,444.441,441.810,441.170,440.980,405.409,392.517,392.337,352.580,349.966,348.662,344.248,343.403,337.648,292.277,290.832,282.594,209.365,206.579,199.711,184.824,175.739,170.171,164.761,157.757,141.854,136.282,135.111,127.367,113.549,95.314,70.508,58.407,35.900,34.382,29.350,26.122,22.599,18.974,10.312,9.372
138,2034.461,2017.114,1975.474,1973.123,1968.181,1968.117,1955.570,1955.570,1939.301,1937.045,1933.170,1906.411,1904.432,1889.976,1883.004,1882.841,1879.103,1879.103,1871.012,1855.642,1848.659,1846.764,1829.789,1818.919,1814.452,1809.729,1805.531,1800.596,1783.269,1775.016,1681.598,1678.892,1616.139,1560.742,1550.577,1500.665,1495.082,1423.866,1419.371,1343.112,1238.932,1135.803,1131.359,1057.147,987.201,951.827,944.123,860.717,858.977,818.576,743.943,727.071,685.747,545.333,440.225,434.006,418.535,413.725,407.048,398.414,398.338,398.206,394.890,392.068,363.598,353.191,350.886,349.144,348.262,295.046,278.587,267.598,264.810,259.608,244.649,230.540,228.239,217.395,199.227,160.422,155.511,151.920,139.213,133.632,119.479,112.221,95.003,87.720,74.232,51.671,50.769,45.625,43.054,37.063,31.121,25.556,18.198,14.808,14.348,9.356
139,2039.094,2013.568,2011.578,2008.333,1974.561,1966.723,1966.723,1939.684,1938.899,1935.077,1933.198,1927.643,1926.053,1925.527,1924.536,1899.358,1888.287,1886.452,1881.387,1880.567,1861.043,1859.904,1857.730,1852.396,1852.396,1842.584,1831.756,1819.796,1804.583,1801.881,1780.027,1746.547,1724.660,1719.431,1705.672,1653.593,1557.565,1535.367,1516.337,1513.203,1489.531,1442.726,1367.148,1304.730,1064.282,981.485,972.135,941.731,883.984,737.523,668.568,652.727,644.748,596.855,591.446,537.796,523.262,457.014,437.539,395.515,392.323,376.453,374.062,372.414,371.256,366.177,365.775,365.571,351.065,349.965,347.788,347.237,346.662,345.041,344.654,342.217,338.141,304.795,283.625,278.477,243.608,223.811,223.125,212.176,180.450,163.546,126.596,86.794,86.250,58.956,53.667,52.937,49.457,38.204,36.046,31.300,27.955,24.697,10.590,-2.195
140,1816.136,1775.483,1765.311,1744.758,1724.203,1720.298,1710.586,1697.480,1683.352,1666.548,1634.352,1622.200,1604.792,1604.030,1602.625,1594.666,1591.292,1566.435,1556.444,1543.571,1532.438,1527.557,1509.667,1507.408,1496.290,1485.609,1465.355,1456.903,1436.221,1430.118,1421.461,1421.461,1397.717,1386.188,1346.555,1318.492,1316.907,1188.650,1170.521,1057.558,1038.841,1014.747,946.546,884.497,853.989,748.920,741.870,739.688,623.945,564.260,563.254,529.168,470.093,468.412,449.168,405.464,395.190,390.221,386.564,379.612,379.494,377.951,369.434,352.791,348.178,347.256,344.515,344.054,344.045,342.771,342.628,306.113,294.030,281.481,276.651,272.803,238.363,234.690,217.459,206.204,202.493,197.045,192.514,165.026,140.129,139.274,128.129,115.185,111.341,94.009,90.878,89.208,77.828,70.878,56.236,43.998,37.937,30.006,29.298,26.488
141,1821.276,1779.404,1762.004,1735.730,1729.119,1725.125,1722.454,1707.451,1698.780,1684.019,1660.778,1660.435,1656.796,1655.053,1651.327,1645.478,1644.019,1640.557,1638.193,1630.374,1614.857,1612.735,1601.637,1594.077,1589.777,1586.052,1580.908,1575.454,1560.666,1552.810,1552.662,1552.436,1544.270,1517.718,1507.959,1498.278,1483.378,1461.213,1451.912,1442.234,1437.151,1427.453,1381.050,1377.098,1370.391,1274.755,1259.775,1251.041,1182.202,866.904,852.152,845.653,740.197,690.297,686.609,665.304,571.731,547.259,407.022,405.711,401.462,395.806,394.851,378.144,377.430,360.805,357.331,349.712,349.374,342.206,297.283,290.072,277.069,264.050,259.828,240.573,223.782,165.006,153.817,150.533,141.266,136.548,136.033,131.282,130.024,127.710,116.888,110.704,106.261,100.613,100.198,98.770,75.060,74.883,70.047,58.355,50.221,38.469,23.220,21.174
142,1859.706,1779.450,1774.005,1766.951,1733.695,1733.177,1728.816,1724.272,1723.936,1706.811,1690.092,1675.130,1674.107,1650.402,1622.895,1619.938,1614.371,1604.127,1599.908,1583.093,1557.643,1550.347,1545.746,1531.463,1515.350,1488.024,1472.682,1444.608,1443.511,1409.905,1403.001,1398.557,1379.107,1312.616,1232.296,1188.081,1180.736,1170.969,1139.204,1102.355,1099.586,1086.952,1086.952,1054.603,1051.773,1017.206,1011.556,1011.556,1001.124,942.549,727.013,712.997,712.586,674.040,593.779,536.212,492.404,450.120,445.319,366.525,359.970,356.810,355.861,354.482,352.649,349.790,347.397,345.885,305.811,302.765,295.849,294.935,280.359,255.747,248.521,228.134,227.249,217.823,201.412,170.037,168.718,164.420,128.749,121.358,113.892,100.539,94.359,90.508,70.913,54.036,53.329,52.656,42.190,35.803,35.543,34.016,29.165,23.754,15.900,8.478
143,1859.289,1806.985,1784.330,1769.324,1766.063,1746.090,1739.757,1731.107,1723.075,1699.214,1695.238,1688.237,1683.087,1671.310,1659.208,1652.776,1649.822,1647.367,1646.505,1644.348,1641.052,1609.290,1605.102,1603.450,1602.145,1595.131,1583.555,1581.222,1570.829,1568.555,1564.093,1563.409,1530.446,1514.589,1507.220,1501.174,1497.963,1495.562,1493.366,1493.087,1489.156,1483.855,1482.350,1448.531,1443.272,1411.190,1402.158,1330.112,1282.143,1264.042,1250.662,1124.998,1084.327,966.569,830.928,823.082,810.986,792.830,692.777,591.249,576.097,468.742,455.710,397.479,391.342,381.700,378.830,363.790,361.160,343.732,343.480,342.994,342.295,339.344,337.713,335.861,315.984,303.297,285.690,275.328,248.523,222.587,222.449,218.559,208.566,184.628,165.769,165.656,160.551,150.787,142.325,100.259,98.858,96.508,87.085,85.267,80.697,73.941,72.802,55.883
144,1861.542,1852.616,1815.584,1815.537,1811.899,1739.327,1730.510,1724.479,1723.687,1722.434,1710.463,1701.761,1698.604,1697.623,1693.085,1691.584,1688.493,1686.484,1668.846,1661.404,1657.172,1645.060,1631.234,1631.125,1619.443,1616.907,1614.961,1613.423,1612.293,1610.787,1610.693,1596.445,1593.536,1592.786,1562.368,1546.647,1540.283,1533.761,1528.871,1524.349,1501.248,1484.725,1458.424,1384.820,1378.415,1376.330,1374.566,1344.078,1329.167,1320.406,1319.571,1256.895,1232.839,1230.408,1217.562,1202.361,1166.978,1164.532,1161.095,1142.407,1077.964,1052.587,1007.225,995.549,879.617,736.923,600.446,503.459,460.029,447.745,401.439,396.208,394.770,377.663,371.137,363.394,360.142,349.187,345.289,342.331,342.190,313.731,293.792,290.717,271.684,270.734,269.740,234.966,226.120,220.971,212.287,209.231,142.699,116.407,81.245,73.414,61.105,50.976,40.712,27.236
145,1850.464,1807.939,1780.704,1780.146,1775.396,1763.112,1761.227,1740.121,1737.592,1734.157,1731.140,1730.043,1725.838,1725.019,1723.569,1689.543,1684.621,1665.523,1652.277,1652.009,1646.007,1636.830,1626.402,1622.883,1589.020,1588.283,1578.011,1574.214,1572.190,1566.169,1534.096,1443.800,1418.446,1411.775,1411.706,1405.029,1358.344,1355.440,1339.631,1312.947,1308.098,1298.023,1297.122,1273.019,1215.987,1123.363,1070.519,1064.427,994.280,812.331,767.642,673.841,623.024,591.180,478.909,465.941,458.433,446.839,436.767,401.728,356.424,346.352,345.652,345.050,334.239,320.280,288.485,281.485,254.558,253.281,225.092,220.216,210.299,200.409,162.535,162.257,155.709,131.570,121.345,120.244,117.354,105.372,104.919,102.682,97.993,74.320,74.253,72.180,60.694,42.566,42.380,36.702,36.543,35.515,34.089,25.041,11.237,-1.975,-1.975,-1.975
146,1904.043,1818.797,1776.227,1772.220,1771.807,1768.916,1744.237,1739.344,1732.827,1725.749,1722.568,1718.849,1688.008,1688.006,1687.028,1683.247,1656.944,1654.744,1650.513,1650.200,1649.296,1641.609,1635.454,1623.601,1617.046,1607.418,1604.567,1595.888,1578.226,1537.397,1532.868,1526.016,1514.524,1489.741,1486.389,1479.547,1449.758,1420.369,1417.787,1408.239,1402.869,1397.107,1365.365,1362.803,1341.926,1315.933,1300.649,1292.364,1292.350,1289.798,1248.751,1212.365,1132.303,1110.339,1094.213,1029.532,933.263,870.939,765.980,714.636,617.903,606.086,550.874,545.787,530.373,493.670,466.723,443.056,442.250,400.501,397.081,394.052,387.148,372.841,370.300,355.284,347.948,346.115,313.499,313.216,262.884,258.922,253.116,225.001,219.822,207.050,163.405,161.102,124.229,116.473,102.230,101.579,99.895,80.817,51.894,48.243,42.420,23.345,20.724,10.318
147,1860.722,1812.667,1790.078,1787.476,1776.013,1773.793,1773.389,1767.427,1747.407,1740.070,1737.589,1731.941,1731.498,1730.986,1729.373,1727.358,1721.389,1711.910,1701.138,1697.591,1691.086,1672.712,1664.357,1657.205,1655.547,1654.775,1651.788,1644.951,1640.579,1621.008,1613.288,1596.675,1584.005,1578.120,1571.761,1516.766,1500.772,1495.066,1488.675,1483.679,1482.225,1479.623,1474.021,1432.714,1397.176,1378.343,1329.557,1096.995,1083.519,1024.046,1015.267,1000.751,953.665,857.466,829.148,730.911,643.007,594.103,591.271,524.920,494.979,442.538,435.831,396.798,385.525,378.573,374.704,374.418,369.870,366.022,357.313,352.918,352.918,352.612,351.659,346.363,345.324,343.111,338.234,334.159,334.159,331.653,330.484,299.980,278.761,278.669,265.995,215.917,210.663,196.087,158.834,116.865,114.975,108.829,106.358,103.466,64.964,52.232,50.133,44.030
148,1820.667,1786.687,1785.446,1783.800,1779.881,1777.438,1769.034,1767.480,1759.504,1736.427,1734.295,1731.946,1731.622,1730.303,1729.430,1725.748,1723.953,1703.031,1702.172,1688.116,1685.815,1673.248,1666.724,1649.810,1644.944,1643.812,1636.851,1636.003,1622.419,1621.373,1612.603,1599.858,1595.478,1575.819,1571.289,1570.602,1552.870,1544.711,1534.545,1514.397,1483.884,1457.780,1396.951,1337.563,1335.011,1220.205,1194.857,1156.796,1053.897,1045.691,957.721,918.747,890.838,875.093,856.634,854.559,771.849,747.372,736.568,705.303,588.719,583.169,581.984,497.235,494.439,460.861,457.139,421.081,402.149,372.633,359.755,350.120,349.841,349.567,339.624,278.916,275.979,245.982,234.324,226.118,194.705,175.776,175.271,173.236,170.691,139.163,133.784,132.391,123.676,122.197,100.135,91.105,90.481,65.251,55.859,54.572,32.834,32.311,23.721,9.551
149,1861.526,1847.783,1829.460,1783.940,1776.657,1775.271,1772.623,1770.625,1766.464,1751.105,1743.651,1742.517,1735.739,1730.828,1729.584,1726.722,1726.592,1718.715,1690.560,1685.706,1678.882,1664.993,1657.795,1646.922,1639.837,1637.783,1632.347,1626.739,1607.364,1604.221,1600.066,1600.066,1592.363,1581.727,1569.371,1540.227,1540.227,1529.426,1509.822,1455.024,1449.462,1437.595,1411.901,1405.004,1370.822,1360.094,1319.109,1202.957,1202.752,1197.761,1181.303,1180.047,1150.230,1052.436,941.686,909.577,866.965,798.791,737.949,663.855,635.238,537.549,516.356,451.987,436.725,417.275,396.539,389.439,389.436,380.151,376.490,366.608,365.350,362.507,360.645,356.988,356.846,350.638,291.126,279.687,265.794,254.334,248.219,241.535,233.974,226.739,225.324,174.466,154.814,146.223,98.992,64.791,55.865,55.127,46.447,42.978,42.763,31.258,29.743,9.379
150,1860.978,1830.598,1811.554,1808.157,1806.661,1793.768,1779.796,1776.046,1775.642,1772.473,1766.157,1747.944,1742.117,1735.601,1733.480,1730.753,1730.033,1726.857,1725.364,1704.604,1679.825,1667.907,1659.201,1652.895,1651.078,1648.209,1627.158,1621.148,1618.299,1581.354,1575.471,1518.740,1516.995,1502.286,1451.036,1440.000,1437.907,1428.806,1423.825,1408.057,1379.237,1367.769,1335.942,1320.485,1271.304,1247.230,1235.992,1162.846,1159.818,1136.662,1098.531,1018.085,984.558,940.513,932.024,915.838,774.196,731.595,685.131,672.793,576.987,549.034,537.362,474.131,465.198,460.955,436.289,409.428,392.030,367.918,354.913,348.677,347.555,347.530,346.544,345.673,345.527,345.424,320.486,310.365,281.515,218.944,215.822,184.868,146.174,143.709,138.280,126.095,101.750,101.684,98.322,92.510,72.947,57.949,54.817,43.819,41.180,31.969,19.887,17.320
151,1905.467,1904.183,1848.509,1842.500,1831.992,1778.927,1777.998,1770.396,1768.496,1767.014,1766.889,1754.623,1744.344,1744.244,1743.367,1739.330,1737.072,1736.158,1725.685,1724.871,1687.861,1686.759,1685.146,1660.867,1656.866,1654.973,1641.103,1623.778,1574.647,1568.346,1553.442,1552.097,1491.318,1482.025,1474.608,1471.132,1465.871,1462.221,1443.731,1439.348,1437.727,1414.914,1406.658,1358.038,1354.428,1329.980,1294.707,1290.426,1286.375,1278.950,1278.787,1152.708,1149.495,1020.875,972.772,967.421,962.596,961.694,948.963,929.415,909.365,897.409,887.085,880.420,849.503,847.468,794.152,768.280,751.965,510.776,461.816,440.927,387.843,387.249,381.574,381.404,380.709,374.101,363.286,352.221,348.872,346.728,337.693,326.754,311.353,290.863,265.163,247.960,219.301,206.974,163.865,138.025,112.826,95.701,84.487,43.455,40.464,38.746,30.698,21.200
152,1946.118,1907.835,1900.550,1853.702,1837.819,1820.895,1812.729,1802.971,1773.880,1765.940,1751.085,1749.702,1746.500,1737.921,1737.215,1727.276,1725.274,1712.130,1703.085,1700.889,1699.076,1696.620,1693.737,1692.250,1685.238,1665.864,1651.906,1642.630,1636.502,1624.977,1600.842,1571.322,1570.300,1570.285,1565.246,1516.019,1502.844,1499.210,1498.929,1498.878,1426.523,1418.885,1373.100,1352.529,1264.729,1252.271,1248.555,1221.941,1177.849,1055.892,1054.743,998.498,972.298,965.134,946.248,879.855,859.604,849.440,821.742,762.332,756.729,748.330,746.123,722.240,721.317,678.016,558.851,525.585,512.383,459.488,429.036,393.502,391.035,390.305,388.211,378.387,374.653,368.385,353.051,350.502,348.868,345.710,340.708,337.524,317.453,307.237,297.856,222.180,208.296,160.343,146.399,136.339,125.450,104.884,102.298,63.679,46.757,41.580,35.865,25.587
153,1895.968,1856.736,1849.493,1829.599,1817.373,1815.412,1813.902,1794.114,1792.140,1772.385,1772.037,1768.825,1752.484,1738.477,1734.897,1733.731,1732.288,1727.969,1719.163,1700.926,1695.377,1691.203,1674.510,1668.609,1659.964,1652.008,1641.155,1616.413,1608.184,1591.841,1529.541,1518.742,1457.450,1450.621,1445.639,1432.095,1422.164,1418.014,1355.670,1348.463,1344.067,1344.067,1329.337,1324.268,1322.866,1312.716,1259.587,1252.616,1210.048,1089.711,1086.287,1086.287,1080.959,1044.163,956.992,927.299,765.817,760.873,726.394,720.502,696.440,633.271,629.056,573.516,559.630,514.445,489.970,455.902,452.826,442.901,427.509,401.688,401.642,399.507,384.529,372.909,356.200,350.607,349.073,282.233,271.694,257.241,235.091,234.966,226.183,206.152,172.357,170.962,170.190,149.992,148.601,147.288,133.989,127.215,119.751,105.564,82.381,41.373,24.928,10.775
154,1918.089,1899.771,1861.192,1834.910,1816.646,1800.675,1799.718,1798.632,1790.272,1784.988,1780.547,1768.706,1766.530,1750.010,1749.111,1745.746,1745.676,1739.678,1738.546,1730.112,1719.988,1717.774,1709.443,1689.762,1677.606,1672.063,1653.641,1652.740,1589.048,1567.161,1537.275,1530.737,1520.947,1501.611,1462.720,1454.872,1425.560,1414.016,1363.966,1363.966,1303.072,1270.067,1221.364,1201.253,1140.425,1127.664,1047.132,1036.784,959.742,951.147,940.165,922.711,877.223,790.297,730.239,688.548,674.298,674.298,627.026,591.030,515.905,491.189,464.584,454.648,450.692,408.293,396.778,382.814,382.198,381.929,375.701,358.228,356.435,351.903,348.700,343.630,342.978,341.787,284.406,280.392,253.660,241.390,194.634,194.144,162.117,160.795,135.012,127.347,126.480,125.569,115.021,106.070,96.622,90.491,83.197,78.893,35.663,28.339,27.455,22.319
155,1941.036,1892.447,1864.326,1861.324,1836.301,1820.352,1816.354,1813.963,1809.783,1793.740,1788.659,1783.054,1776.854,1774.370,1772.315,1768.497,1767.634,1757.601,1749.383,1738.446,1738.286,1734.777,1730.350,1703.393,1700.932,1631.506,1572.465,1537.338,1528.286,1515.894,1469.094,1417.111,1401.765,1396.255,1387.855,1374.925,1370.090,1366.660,1353.355,1352.187,1314.707,1296.448,1282.584,1251.719,1218.182,1184.361,1172.622,1118.757,1100.444,1065.420,1022.439,949.177,941.970,935.822,911.219,907.521,886.543,794.780,754.771,704.149,672.128,642.738,641.342,608.030,591.882,467.254,459.502,430.171,429.994,429.386,408.540,394.173,386.985,366.094,358.605,355.166,352.837,342.752,322.633,302.424,274.118,269.647,240.598,236.542,235.784,221.354,212.482,209.902,200.486,173.632,166.443,142.241,141.599,123.242,121.687,116.482,95.146,74.799,38.771,28.953
156,1886.191,1855.426,1828.273,1811.719,1789.812,1789.507,1778.419,1777.249,1776.500,1775.939,1775.739,1772.395,1765.205,1746.868,1737.650,1737.348,1728.376,1726.494,1726.446,1725.379,1719.591,1711.689,1704.723,1692.690,1684.151,1679.814,1664.424,1662.282,1661.339,1653.793,1631.495,1630.822,1613.539,1609.566,1603.451,1548.722,1548.256,1546.965,1538.600,1527.295,1511.724,1464.052,1443.558,1440.771,1424.822,1371.317,1354.764,1320.420,1304.822,1277.428,1275.235,1271.255,1269.845,1246.732,1197.293,1070.082,996.823,873.430,871.718,762.914,734.492,723.224,713.511,687.342,682.189,674.651,662.046,446.868,411.153,410.075,396.992,395.704,394.057,385.258,378.724,375.557,350.054,324.124,306.346,292.314,281.774,275.432,274.434,272.604,223.897,220.843,178.545,173.482,161.260,154.482,148.033,147.203,141.364,139.966,107.989,94.437,52.360,32.540,26.567,21.928
157,1922.763,1896.678,1896.429,1862.282,1822.821,1814.049,1813.979,1812.658,1809.045,1780.460,1777.464,1763.899,1755.105,1751.632,1747.404,1745.275,1735.652,1733.647,1732.130,1730.995,1730.160,1728.107,1723.905,1712.976,1709.271,1705.822,1689.216,1685.742,1671.127,1660.812,1659.794,1658.297,1656.984,1617.895,1604.802,1594.972,1545.153,1525.462,1518.837,1517.372,1507.306,1478.913,1474.354,1462.970,1405.834,1354.988,1354.080,1341.520,1316.154,1238.394,1158.408,1140.343,1091.391,1089.941,1086.440,1083.720,1081.585,1081.537,1063.640,974.907,971.817,771.258,768.903,739.497,732.302,685.705,682.466,645.718,567.565,537.753,521.507,408.294,404.324,387.879,385.851,378.145,370.585,347.201,346.365,345.754,343.495,332.547,332.124,318.565,316.067,286.559,274.878,269.985,253.309,232.283,227.586,172.034,167.891,119.261,116.711,90.722,68.155,55.912,54.742,9.474
158,1902.527,1892.870,1859.301,1837.738,1835.282,1818.691,1817.404,1811.797,1809.612,1803.822,1791.462,1783.915,1783.498,1772.435,1769.831,1759.069,1749.907,1743.023,1733.895,1725.652,1723.356,1720.226,1702.156,1683.131,1677.137,1676.767,1674.886,1667.645,1659.935,1658.426,1638.184,1596.203,1549.527,1543.364,1528.945,1525.673,1493.803,1493.515,1490.590,1481.487,1476.028,1469.880,1440.164,1431.098,1412.286,1394.317,1380.029,1372.181,1350.517,1331.212,1310.349,1303.349,1300.404,1260.769,1251.395,1207.429,1207.429,1095.355,1078.928,1078.928,1041.878,1022.324,921.096,826.672,819.772,615.639,597.393,489.608,440.281,389.419,382.323,382.255,365.460,355.196,354.130,349.800,344.232,327.525,303.949,301.127,275.522,274.468,256.935,251.304,239.553,239.456,164.870,144.375,138.618,120.839,102.983,79.247,68.730,63.588,41.172,37.296,29.779,23.812,-1.975,-1.975
